logFC	logCPM	F	PValue	FDR	rank
ME2	-1.17868561849862	5.87958746278297	221.881403594786	2.92282471236049e-10	1.80315801485624e-08	-9.53419722936965
LYN	-1.08218679306677	6.4278461827035	220.255261567627	3.07515118559515e-10	1.88905883043623e-08	-9.51213352787046
DNAJB2	1.91465745226136	3.90107017051893	220.001571982123	3.09971944532359e-10	1.89608262341912e-08	9.50867761225014
CELF2	-1.50811136346849	5.19714502742144	218.304899937228	3.26988439813351e-10	1.99173211693904e-08	-9.4854676008994
MCF2L2	-1.74130558675384	4.18436856396902	217.86289874482	3.31594047920816e-10	2.01129902343903e-08	-9.47939327359325
CBFB	-1.64053620971368	4.65164070742937	216.980911693804	3.41006309648681e-10	2.05973518246375e-08	-9.46723758517098
MRC2	2.89577181213614	2.68539548573347	215.78344960919	3.54275100902308e-10	2.13096473192738e-08	9.45065936959942
ACSL6	4.98543080452556	1.76209504402021	215.046016023143	3.6273803592968e-10	2.17281588658957e-08	9.44040690284724
TRAF5	-1.5322754797117	5.25645654456469	214.436190280649	3.69910317266936e-10	2.1997558668973e-08	-9.4319035554929
LRRFIP1	-1.0126553189075	5.96395973417753	214.40486283116	3.70283094801914e-10	2.1997558668973e-08	-9.43146611512268
NFE2	0.953226031882301	7.48878615226562	213.815575309541	3.7737541686273e-10	2.23270144173376e-08	9.42322639423096
AHNAK2	-1.031535804539	5.65990766529074	212.562830726272	3.92971692910142e-10	2.31548545259216e-08	-9.40563873220902
FAM89A	-0.952500102214	6.9025831579838	210.913729909986	4.14631751286443e-10	2.43318047218337e-08	-9.3823374439679
CDKN2B	0.958349323580616	6.29539467061788	207.847524113807	4.58612094591691e-10	2.68037416903872e-08	9.33855449617134
GUK1	1.05034853658777	6.56642899848334	207.528892426658	4.63478955581093e-10	2.6899267804033e-08	9.33396998035982
SS18	-0.826179926654017	6.97139766441147	207.496744682393	4.63973239346372e-10	2.6899267804033e-08	-9.33350706759029
MARCHF3	1.32193008029461	4.88198639319036	206.482834963396	4.79874194853404e-10	2.7709855507615e-08	9.31887260354558
HBG2	5.06244107481368	4.74055121431674	205.657306941333	4.93279057860214e-10	2.83704242201994e-08	9.3069073220988
C17orf99	2.97815960754843	2.73621211618086	205.084146161474	5.02836322456911e-10	2.87717122754869e-08	9.29857335852616
GNPTAB	-0.83246376158993	7.63139669160767	204.851769751217	5.06770936884482e-10	2.87717122754869e-08	-9.29518829969353
INSR	0.856370435999126	6.54105229746084	204.797191785216	5.07700121042077e-10	2.87717122754869e-08	9.29439273305413
NUCB2	-0.925220198970422	7.42846141900614	204.766206703023	5.08228500294344e-10	2.87717122754869e-08	-9.29394098435942
RHD	2.2701610823786	3.34263386722823	204.147286762707	5.18914779951539e-10	2.92619287632048e-08	9.2849039593687
HDAC7	-1.49557375868875	4.92363017753097	203.674224963308	5.27254966963064e-10	2.96165474827968e-08	-9.27797932033292
ABCC1	-1.4110357712858	4.83491546304433	203.488701628096	5.30567287533787e-10	2.96870905536347e-08	-9.27525953023293
CLIC1	-0.830779203651938	7.030646735768	202.210678830439	5.54038289226144e-10	3.08806824064425e-08	-9.25646022042497
ACSL5	-1.3006435103649	4.91916685142105	201.922962316034	5.59483577906203e-10	3.10642497332844e-08	-9.25221265646251
BEST3	2.65001244765661	3.4565967078852	201.677381627672	5.64179552214858e-10	3.11607655105759e-08	9.24858265820401
ARRDC2	1.10726058460425	5.86299210258015	201.606722853938	5.65538969504771e-10	3.11607655105759e-08	9.24753746384591
NIBAN2	-1.06668435599126	7.32705592354893	200.852443017202	5.80285038247307e-10	3.17800950709422e-08	-9.23635862690299
CACNA1H	-1.80705300327264	4.17952938382206	200.807260777482	5.81182120998112e-10	3.17800950709422e-08	-9.23568775444163
FNBP1L	1.55022584035541	4.24333667130984	200.668460704839	5.83947836125698e-10	3.18108338200399e-08	9.23362594654273
ITPRIPL2	2.16988208592983	3.04464603313859	200.199803910953	5.93397348115989e-10	3.20922102348042e-08	9.22665439887048
METTL7A	0.947996364439737	6.54788909666951	200.149940286698	5.94412934342215e-10	3.20922102348042e-08	9.22591174895755
WDR45	1.08588478392173	5.40716232360897	200.082862913499	5.95782234893843e-10	3.20922102348042e-08	9.22491245077287
CASP6	-1.52169359861472	4.60025412039707	199.057662448454	6.1716290706544e-10	3.31203112505453e-08	-9.20960018393891
ID2	-1.11570036943122	7.23217089895529	198.215338458558	6.35383576299126e-10	3.39549087354531e-08	-9.19696401521684
CAPRIN2	0.908573756415809	8.24705980643075	198.122951728209	6.37418971135203e-10	3.39549087354531e-08	9.19557501501239
APBB1IP	-1.35167187756126	4.79319828048191	197.970364863214	6.40796895593129e-10	3.40093528852294e-08	-9.19327960090328
TTC39A	0.898226171758185	6.21112678481337	197.320840442656	6.55405313747641e-10	3.46572568104796e-08	9.18349004186435
RELCH	-0.795958300510162	6.87683332948139	196.703260107604	6.69647186304874e-10	3.52811196405006e-08	-9.174153951625
LNPEP	-0.862484940790092	7.3416710266131	196.402582039762	6.76708116511756e-10	3.55234849816862e-08	-9.1695986145094
LAPTM5	-1.55133033325737	5.48062657858414	195.601983056455	6.95925093527593e-10	3.63999081527693e-08	-9.15743750351924
FZD6	-1.12432519060871	5.34027761263865	195.091970750432	7.08490242196999e-10	3.692333984244e-08	-9.14966612677034
XK	0.845737287675476	8.57206753178226	193.969825212303	7.37054766826217e-10	3.827382235217e-08	9.13250024070713
PPP1R3B	0.912731363254514	6.46046601726044	192.600213695741	7.73708514453175e-10	3.98447992340515e-08	9.11142262382266
CCDC88B	1.95827302968778	4.19585289893461	192.579561626273	7.74276843373861e-10	3.98447992340515e-08	9.11110372917162
TPRA1	1.2209823735551	5.49733860900709	192.531981605103	7.75588015015827e-10	3.98447992340515e-08	9.11036891059476
ALS2	-0.897447052028864	7.9818838888535	192.033483782517	7.89477984049028e-10	4.04145538217439e-08	-9.10265997653515
SEC14L2	-1.1077424892626	5.43317636460437	191.445641860556	8.06221997313993e-10	4.11258683859534e-08	-9.0935453565405
MICALL1	2.6738084023652	2.97531565335488	191.148744168441	8.14831934072366e-10	4.14187105643263e-08	9.08893195890648
DMTN	1.68675536566768	4.93040165264176	190.987255991114	8.19558884243068e-10	4.15000603983507e-08	9.08641983747711
GYPC	0.992397464919669	8.58182364211802	190.898102585576	8.22181856049342e-10	4.15000603983507e-08	9.08503211148245
SLC16A3	1.4860781880808	4.84205979543416	190.605877548608	8.3084648980583e-10	4.15835315267548e-08	9.08047921061882
MTCL1	-2.3691354835403	3.31580205656754	190.556664742334	8.32315862244186e-10	4.15835315267548e-08	-9.07971182852039
CXXC5	-1.53249414799729	4.47382461418115	190.551267744597	8.32477182822952e-10	4.15835315267548e-08	-9.07962766113682
FUT9	-2.64866665532954	4.25092733742988	190.388695227355	8.37353300950036e-10	4.16828698362577e-08	-9.07709126329819
ZSCAN16	-0.963465214420855	5.90676161878182	190.292251457998	8.40261321462926e-10	4.16838915348412e-08	-9.07558562724795
MOB1B	1.14855466909081	8.00330964162558	189.488769446155	8.64939456764783e-10	4.27611849241658e-08	9.06301429081633
MIR22HG	2.00085624478197	3.85958992575186	189.300082108046	8.70853563006173e-10	4.29066281077035e-08	9.06005486694994
TRIM67	-2.6236832564813	2.97460198071821	188.824521897997	8.85964196298747e-10	4.3502650128465e-08	-9.05258382852387
RAP2B	-0.891788799410682	7.08852996181765	187.778389621723	9.2026482224676e-10	4.5033704996455e-08	-9.03608717886023
ZNF648	3.58835575786988	2.35204979329542	187.371299010559	9.34018486885496e-10	4.55523340428345e-08	9.02964452776038
MSN	-1.25622428332734	5.24316652562271	186.853149140855	9.5186345302732e-10	4.61022595374498e-08	-9.02142534767648
HHEX	-2.02962905163402	3.40963764138229	186.768834562132	9.54803727198543e-10	4.61022595374498e-08	-9.02008589433788
JAZF1	1.51641592681739	4.73900588417621	186.696887914664	9.57320861480491e-10	4.61022595374498e-08	9.0189424770451
PCSK9	-0.994781994698911	6.360878845472	186.675557775642	9.58068568941184e-10	4.61022595374498e-08	-9.01860340736497
KIT	-0.808581075210265	9.02511189400561	186.283986892671	9.71913315267272e-10	4.6613091758134e-08	-9.01237246797485
MTURN	0.834332078634088	6.57134343606276	186.151112979282	9.76662885490526e-10	4.6685779519673e-08	9.01025531574485
HLA-A	1.63453757859601	4.05826620460406	184.804385169706	1.02631960149714e-09	4.88975239842003e-08	8.98871737650232
KLF3	0.83548524217621	8.02140196426898	184.688833498972	1.03071220804281e-09	4.89452678792959e-08	8.98686258001859
DIPK2A	1.07185584502637	5.63166180926163	184.505014013336	1.03774405994393e-09	4.91176172109854e-08	8.98390974384774
YES1	-1.06909429666353	6.23881796053617	184.260670395476	1.04717576264355e-09	4.94020565670662e-08	-8.9799804182831
TPSG1	-1.75989030032441	4.96387679895816	184.148745870407	1.05152856900892e-09	4.94458189648622e-08	-8.97817892345852
ANKRD9	1.20506133181068	6.46398486662392	184.004449692441	1.05717069997496e-09	4.95497280027226e-08	8.97585488206656
PYGL	-1.3409582322506	4.59482370373347	183.413273946777	1.08064828815469e-09	5.04862093456345e-08	-8.96631563016109
SEPTIN11	-0.760269521913111	7.22298121719824	183.16903518351	1.09052036085002e-09	5.06523381145054e-08	-8.96236622139912
CD63	-0.786612279115839	6.83281319265829	183.151778280295	1.0912217479642e-09	5.06523381145054e-08	-8.96208698714624
PAQR9-AS1	3.26680672086966	2.12547094029141	182.318359366859	1.12571331650771e-09	5.20858892214912e-08	8.94857219643952
TMPRSS11F	2.81070198035973	2.87702971787849	182.171814049957	1.13190540700508e-09	5.22050685480042e-08	8.94618986549072
GTPBP2	1.17828029977881	6.95634091428397	181.995292482114	1.13941555991961e-09	5.23840860605079e-08	8.94331785409025
ARID3A	1.70657894858548	4.63900493557943	181.237503039794	1.17230579510806e-09	5.35690693198979e-08	8.93095908814262
PKP3	4.00768859162863	1.78290031402486	181.230563501673	1.17261193579161e-09	5.35690693198979e-08	8.93084568952863
UROD	0.779876928925991	8.60759430754439	180.977188185033	1.1838521578825e-09	5.39119550510783e-08	8.92670252989757
PDIA2	1.22321676890922	5.04430169169937	180.189167339726	1.21960062614269e-09	5.53652661603642e-08	8.91378236133991
SLFN14	1.22093495931363	4.74106701966328	180.047093390397	1.22617548841965e-09	5.54892456138749e-08	8.91144736978641
GCLC	0.747793766929665	7.90527239006108	179.660944684288	1.24425004207366e-09	5.61312300230479e-08	8.9050923358985
FBXO30	0.926344677046061	7.25679429776131	178.989782253528	1.27639051781684e-09	5.74017866517256e-08	8.89401643079874
TRAK2	0.762327458257858	8.56521322054341	178.582700047375	1.29634407311282e-09	5.81180839734679e-08	8.88727971357196
FAXDC2	1.52301057060073	4.6947694309069	177.637008377689	1.34408136619498e-09	6.00716984594139e-08	8.87157443974954
RAB27A	0.945028768354628	6.42653081819968	177.257033387171	1.363822180018e-09	6.0765854909691e-08	8.86524225084615
ASTN2	-1.72999082374785	3.73708917942923	176.988396064989	1.37797751911919e-09	6.10668399750893e-08	-8.86075786762587
CD47	-1.00348135422784	6.80627882599044	176.968400419214	1.37903781046544e-09	6.10668399750893e-08	-8.86042382617268
ABCC13	4.83140967157103	1.39856377934879	176.733591836182	1.39155841357137e-09	6.14328356523433e-08	8.85649855852918
RBBP8	-0.776042186683284	7.02900715911755	176.47047672651	1.40574213204945e-09	6.18105346341997e-08	-8.85209433856163
STON2	-0.934968042749425	5.6486217208692	176.416404118232	1.40867732714406e-09	6.18105346341997e-08	-8.85118847537134
FECH	0.811892017159409	8.63287128196226	176.131143338572	1.42427774365102e-09	6.23056772949883e-08	8.84640531212251
SAMSN1	-1.42591770232178	4.30163431463799	175.805962609928	1.44230129204921e-09	6.29035089184968e-08	-8.84094400743459
GM2A	-1.25878020250971	5.75762800849547	175.278187386297	1.47210839289523e-09	6.40101107223964e-08	-8.83206021125996
CAT	0.746347243854034	8.87255235040526	174.640118222111	1.50908362550293e-09	6.54208144677484e-08	8.82128669323424
MAGI1	-2.23109569196266	3.51160560685324	174.401543442366	1.52317890544692e-09	6.58341637096758e-08	-8.81724908347604
NLRC5	2.70487169482514	2.52612307291172	174.289774673261	1.5298337557715e-09	6.59244182039323e-08	8.81535576060319
RAB6B	1.09125321745559	5.80968254852464	173.469438251588	1.579701383428e-09	6.78362135796733e-08	8.80142500151792
SLC26A2	-0.856992226177611	7.72256714892016	173.406599604772	1.58359683959199e-09	6.78362135796733e-08	-8.80035537364699
ARFGEF1	-0.776262013270436	7.27244957238015	172.347237007406	1.65093961783465e-09	7.05117287664529e-08	-8.7822688105172
DGLUCY	-0.981685707830654	5.36511160472548	172.012711350237	1.67287685083386e-09	7.12379062496685e-08	-8.77653602853661
RALBP1	-0.907589777323427	7.33723797866716	171.52170138217	1.70567846259473e-09	7.2282121069923e-08	-8.76810283429508
TERF2IP	0.806015620446508	6.34428318652714	171.429580592442	1.7119136290229e-09	7.2282121069923e-08	8.76651815051458
ENOSF1	-0.731482547706846	7.78925670965822	171.422125932069	1.71241932709294e-09	7.2282121069923e-08	-8.76638987917781
TBPL1	0.833961697109835	6.7374337785855	170.982725064232	1.74252883641076e-09	7.33386188992005e-08	8.75882002620531
ARRDC3	1.01585955931745	6.11099189100509	170.849776645646	1.75175721663829e-09	7.35126952889254e-08	8.75652608468655
IFNGR2	-1.50113203629016	4.17363192017586	170.474755532421	1.7780893772951e-09	7.41860659569352e-08	-8.75004641260625
CPNE8	-1.50452825278223	4.39885102838638	170.474640615847	1.77809751481871e-09	7.41860659569352e-08	-8.75004442503827
BBC3	1.11588641375404	5.7626805330176	170.40241925736	1.78322006698923e-09	7.41860659569352e-08	8.74879505728373
CNKSR3	-0.792399592530029	7.44665067345139	170.298102223821	1.79064874999458e-09	7.42772427931289e-08	-8.74698959611618
CSRP1	-1.05208407262322	5.53700244034015	170.227419233583	1.79570225372693e-09	7.42772427931289e-08	-8.74576567228077
IDE	-0.783232969692029	6.90087876070226	169.850365916864	1.8229351534784e-09	7.51882625017547e-08	-8.73922878004903
PPP1R26	-2.48877851053403	3.37067529316323	169.742668810654	1.83079959486891e-09	7.52074148088558e-08	-8.7373591923482
PIGN	-0.886294124121683	6.30134042791971	169.610624905384	1.8404945968974e-09	7.52074148088558e-08	-8.73506545316493
NARF	0.934413986274611	6.99057985922596	169.555620007425	1.84455040065262e-09	7.52074148088558e-08	8.73410947357555
PTDSS1	-0.830434895928233	8.55833598268524	169.553516447382	1.84470570883743e-09	7.52074148088558e-08	-8.7340729082162
FLCN	0.950163830721508	6.63227483316606	169.460558714782	1.85158374270838e-09	7.52074148088558e-08	8.73245664106866
DOCK5	-2.24790077238304	3.43680867399539	169.419139441157	1.85465777722033e-09	7.52074148088558e-08	-8.73173621498489
MAP1LC3B	0.959408563934481	6.16253840225719	168.729111377925	1.90673273284552e-09	7.7102503449182e-08	8.71971017784281
KLF13	1.07512596785788	7.27586716925076	168.224606675356	1.9458588099816e-09	7.8425038169268e-08	8.710888674998
ABHD5	0.809905992611496	6.73188106042275	168.120483143203	1.95404706558206e-09	7.8425038169268e-08	8.70906497998449
HBM	2.52753942578547	4.65072774950577	168.099060223986	1.95573661269995e-09	7.8425038169268e-08	8.70868963388032
AHI1	-0.767117947815131	6.73202376480814	167.939875703924	1.96834303778467e-09	7.87119116162313e-08	-8.70589921157829
RNF182	6.05679703633469	1.42027333804276	167.678461222456	1.98924630508957e-09	7.93280653598702e-08	8.70131143994312
JAK2	0.863461122249908	7.82957017468039	167.44925651402	2.00778174592497e-09	7.98466591850492e-08	8.69728349854499
BRI3BP	-1.6306480509959	4.17151331556791	167.103635874934	2.03610389001651e-09	8.07505377919735e-08	-8.69120006635993
PURPL	4.50219194376043	1.85945395822635	166.611982441208	2.07717855311632e-09	8.2153834500787e-08	8.68252617014752
ACSM3	1.09449432735086	5.59202667723009	166.007342187846	2.1289897318202e-09	8.39729392583509e-08	8.67182643317163
ANKH	1.76739529634484	4.05215121359246	165.229622002497	2.19780522466489e-09	8.6332770541611e-08	8.65801079853738
NUP62CL	-1.01041213705513	5.65580076829097	165.196629109281	2.20077996393134e-09	8.6332770541611e-08	-8.65742337645047
DNAJA1	-0.70667459651688	8.07220427110976	163.764553755918	2.33442003506721e-09	9.13270667377513e-08	-8.63182099811949
AACS	-1.09278759252241	5.26614725885165	163.688810039874	2.3417411198447e-09	9.13658778542651e-08	-8.63046111799008
VAPA	-0.695296915891219	7.97242811506067	163.463410399109	2.36368216653153e-09	9.19733578330165e-08	-8.62641092144622
ITPRIP	1.43587045431193	5.63375199350939	162.608851448145	2.4490156875744e-09	9.49473020309628e-08	8.61100843292136
CD70	-1.83128590876958	3.68580422811424	162.567178366861	2.45326570085544e-09	9.49473020309628e-08	-8.61025541299771
NEO1	1.26314055282815	4.64737545154955	162.40387771428	2.47000081925467e-09	9.52558677852022e-08	8.60730290269267
TM7SF3	-0.893566944623419	6.40139013262724	162.360815244431	2.47443546823572e-09	9.52558677852022e-08	-8.60652386783972
SYCP2L	-1.63532419142334	4.06990491172808	162.218768513214	2.48912796543577e-09	9.54756830352142e-08	-8.60395277584859
FZD5	1.17999962622322	5.48076117084303	162.17790504505	2.49337299142947e-09	9.54756830352142e-08	8.60321274917258
H2BC21	0.730455018169963	7.98885139715423	161.747824038708	2.53855368329778e-09	9.68379857098086e-08	8.5954136480508
TAGLN2	-0.907889245222489	7.27118145559781	161.711931980847	2.54236606982665e-09	9.68379857098086e-08	-8.59476191615046
SOGA1	-1.68893883803075	4.78135566276826	161.439278325742	2.57154020295e-09	9.76914588678582e-08	-8.58980668161594
USP44	-0.886512982291896	6.22622778606782	161.229515134058	2.59424405389533e-09	9.82952943885382e-08	-8.58598917001204
MBOAT1	-1.19075801851787	4.84025394946689	160.550967386607	2.66926234315084e-09	1.00872961219177e-07	-8.57360874034374
TACC1	-0.788149911167408	7.20274938233127	159.60590503698	2.77788952290889e-09	1.04703950790373e-07	-8.55628503021291
ABCG2	1.58329331771874	3.93904781551928	159.255560041789	2.81942845216712e-09	1.05992888373658e-07	8.54983892190318
TMEM14C	0.7598939259558	8.66029758606779	159.066847039278	2.84209560373915e-09	1.06567512040463e-07	8.54636131716224
VAV3	-2.61797098271616	2.84984963264297	159.003121421797	2.84979668711078e-09	1.06579442940754e-07	-8.54518612273378
